PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267214.1.wgt.RDat	CTC-265F19.3	19	 2631952	 2632847	0.033812	rs2159917	-3.02	rs2270048	-1.99e-03	 -2.88	-1.21293	426	426	blup	 1.40e-04	3.06e-01	 0.789193	0.429999
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267242.1.wgt.RDat	AC069278.4	19	44978645	44979403	0.024739	NA	   NA	NA	       NA	    NA	      NA	  0	  0	lasso	 8.87e-03	3.92e-02	       NA	      NA
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267243.1.wgt.RDat	AC005307.3	19	28926295	29218684	0.100382	rs221764	-2.25	rs16962592	 2.83e-03	  3.69	-1.17391	485	  4	lasso	 9.23e-03	3.62e-02	-1.126908	0.259781
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267244.1.wgt.RDat	CTB-31O20.4	19	 1822088	 1824542	0.075994	rs11878864	 2.97	rs7249302	 4.26e-03	  3.21	 0.19776	384	  1	lasso	 7.42e-03	5.38e-02	 0.197761	0.843232
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267262.1.wgt.RDat	CTC-232P5.3	19	 6067964	 6077130	0.031965	rs10403489	 2.58	rs10419046	 1.58e-05	 -3.58	 0.38693	374	  1	lasso	 1.84e-02	5.27e-03	-0.386935	0.698804
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267264.1.wgt.RDat	CTC-459F4.6	19	28294446	28294968	0.077647	rs6510517	 2.64	rs4239564	 6.63e-02	 -5.61	 0.57778	297	  3	lasso	 6.48e-02	4.42e-07	-0.781304	0.434624
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267265.1.wgt.RDat	CTC-550B14.7	19	55517561	55559413	0.325264	rs34521018	 2.89	rs12981732	 2.13e-01	  9.30	 0.51440	472	  7	lasso	 2.82e-01	1.99e-28	 0.434355	0.664031
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267274.1.wgt.RDat	CTD-2006C1.12	19	12050774	12064196	0.000843	rs8105461	-2.78	rs271198	 5.04e-03	  2.64	-1.50422	319	319	blup	 3.36e-03	1.36e-01	-0.009380	0.992516
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267275.1.wgt.RDat	CTD-2562J15.6	19	16394170	16435325	0.014819	rs2633339	-2.24	rs386869	 3.77e-02	  3.94	 0.86611	407	  1	lasso	 2.61e-02	1.08e-03	 0.866109	0.386430
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267283.1.wgt.RDat	AC005306.3	19	 1989400	 1990369	0.110304	rs11878864	 2.97	rs7254820	 2.49e-02	  3.66	-0.90000	386	  2	lasso	 2.30e-02	2.06e-03	-0.902230	0.366935
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267309.1.wgt.RDat	CTD-2630F21.1	19	36980805	36981942	0.007855	rs826304	 2.79	rs2967484	-2.40e-03	  2.80	 0.33824	311	  1	lasso	 3.95e-03	1.18e-01	 0.338235	0.735186
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267348.2.wgt.RDat	CTB-179K24.3	19	45579847	45593364	0.019630	NA	   NA	NA	       NA	    NA	      NA	  0	  0	enet	 4.86e-03	9.56e-02	       NA	      NA
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267381.1.wgt.RDat	CTD-2086O20.3	19	37978901	37979554	0.021455	rs172786	-3.68	rs8109038	 1.75e-02	  3.43	-1.37918	276	  2	lasso	 1.49e-02	1.09e-02	-1.398011	0.162110
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267383.2.wgt.RDat	CTC-260E6.6	19	20261170	20432114	0.041675	rs11085286	 3.08	rs1962457	-2.13e-03	  3.07	 1.25490	214	214	blup	 2.31e-03	1.75e-01	-0.204651	0.837845
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267387.1.wgt.RDat	CTD-2240E14.4	19	10199708	10201053	0.016819	rs12720222	 2.52	rs8109578	-2.71e-03	  3.52	-1.41011	366	366	blup	 1.28e-03	2.26e-01	 1.769299	0.076844
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267419.1.wgt.RDat	CTC-559E9.6	19	19887411	19945736	0.165682	rs16996148	 4.07	rs7246983	 4.32e-02	  4.99	 0.72177	302	  3	lasso	 3.89e-02	8.26e-05	 0.653545	0.513405
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267422.1.wgt.RDat	CTD-2554C21.1	19	38270519	38283505	0.028749	rs17246792	-3.64	rs3910952	-1.89e-03	 -2.56	-0.20202	305	305	blup	 9.26e-03	3.60e-02	-0.210747	0.833084
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267439.1.wgt.RDat	AC002398.11	19	36237958	36243987	0.031539	NA	   NA	NA	       NA	    NA	      NA	  0	  0	enet	 6.25e-03	6.97e-02	       NA	      NA
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267453.2.wgt.RDat	AC004791.2	19	15962803	15975714	0.229958	rs1273530	-3.28	rs16980881	 1.26e-01	 -7.84	-0.77612	553	  6	lasso	 1.69e-01	1.28e-16	 0.963339	0.335377
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267454.1.wgt.RDat	ZNF582-AS1	19	56905025	56910541	0.122174	rs12609033	 3.05	rs4281830	 7.98e-02	  6.07	-0.76500	533	 15	enet	 6.95e-02	1.72e-07	-0.719221	0.472005
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267470.1.wgt.RDat	ZNF571-AS1	19	38040435	38078249	0.035882	rs172786	-3.68	rs320891	-2.35e-03	  3.52	-3.54460	280	 17	enet	 6.73e-03	6.27e-02	-2.072600	0.038210
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267474.1.wgt.RDat	CTC-548K16.6	19	14569213	14570178	0.029981	rs2524363	 2.48	rs11085895	-1.94e-03	 -3.25	 1.01508	378	  1	lasso	 1.02e-02	2.96e-02	-1.015080	0.310068
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267475.1.wgt.RDat	CTD-2538C1.2	19	33177995	33182656	0.101846	rs8112053	-2.65	rs12610342	 7.98e-02	 -5.80	-0.63137	404	  4	lasso	 7.81e-02	2.98e-08	 0.888198	0.374434
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267481.1.wgt.RDat	CTC-559E9.5	19	19899564	19901340	0.040394	rs16996148	 4.07	rs7247625	 3.10e-03	  3.59	 1.42667	299	  3	lasso	 8.74e-03	4.03e-02	 1.156177	0.247609
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267493.2.wgt.RDat	CIRBP-AS1	19	 1268165	 1270240	0.058059	rs11878864	 2.97	rs10424470	-2.44e-03	  3.02	 0.49676	411	  1	lasso	 5.45e-03	8.35e-02	 0.496760	0.619358
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267502.1.wgt.RDat	CTC-550B14.8	19	55463002	55463961	0.134631	rs34521018	 2.89	rs876515	 1.49e-02	  3.97	-1.75194	484	 22	enet	 5.83e-02	1.66e-06	-1.434782	0.151349
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267510.1.wgt.RDat	CTC-325H20.4	19	 9402191	 9402429	0.068129	rs7247108	-3.12	rs1433060	-2.01e-03	  3.09	 0.43316	412	412	blup	 2.87e-03	1.53e-01	 0.809173	0.418416
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267519.2.wgt.RDat	MIR24-2	19	13945330	13947173	0.088885	rs2900918	 3.34	rs11554838	-1.64e-03	 -3.62	 0.08873	313	313	blup	 2.41e-03	1.71e-01	 0.096517	0.923110
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267551.3.wgt.RDat	AC005264.2	19	 3141574	 3155173	0.030379	rs16991953	-3.14	rs11085013	-1.75e-03	  3.23	-0.05019	422	422	blup	-7.57e-04	3.96e-01	 0.368887	0.712212
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267571.1.wgt.RDat	AC104532.4	19	 5911589	 5911717	0.035608	rs10403489	 2.58	rs778972	-2.16e-03	 -2.93	 0.59583	385	  1	lasso	 1.75e-03	2.01e-01	-0.595833	0.551287
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267575.2.wgt.RDat	CTC-459F4.3	19	28284371	28409771	0.070901	rs6510517	 2.64	rs8108442	 2.72e-02	 -4.61	 1.25359	289	289	blup	 3.47e-02	1.93e-04	-1.062605	0.287961
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267680.1.wgt.RDat	ZNF224	19	44598492	44605378	0.078958	rs1865108	-3.17	rs446016	-2.23e-03	  3.31	-0.12108	488	488	blup	 1.80e-02	5.71e-03	 1.251199	0.210862
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267736.1.wgt.RDat	HMGB2P1	19	 1203208	 1203820	0.019103	NA	   NA	NA	       NA	    NA	      NA	  0	  0	lasso	 1.15e-02	2.24e-02	       NA	      NA
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267751.1.wgt.RDat	AC009005.2	19	  567212	  572215	0.385512	rs3764656	-3.84	rs28915400	 2.81e-01	-10.36	 2.16944	428	  7	lasso	 2.76e-01	9.08e-28	-2.254046	0.024193
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267757.1.wgt.RDat	AC006132.1	19	46144752	46146098	0.573530	rs7252175	 3.32	rs2286756	 4.16e-01	 12.41	 1.81731	376	  8	lasso	 4.11e-01	3.17e-44	 1.802505	0.071466
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267767.2.wgt.RDat	CTC-523E23.4	19	35279486	35323773	0.050178	rs1053213	 2.90	rs7250748	 3.89e-02	 -4.37	-0.59296	444	  1	lasso	 2.37e-02	1.79e-03	 0.592965	0.553205
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267769.1.wgt.RDat	CTB-50L17.9	19	 4454791	 4455217	0.412932	rs2240702	 3.54	rs34080966	 3.48e-01	-11.40	-0.15217	394	  5	lasso	 3.51e-01	2.08e-36	 0.215039	0.829737
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267796.3.wgt.RDat	LIN37	19	36239262	36245420	0.151910	rs11084831	-2.45	rs2871921	 9.71e-04	  3.94	-0.26119	436	 28	enet	 2.62e-02	1.08e-03	-0.248444	0.803791
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267809.1.wgt.RDat	NDUFV2P1	19	53727226	53728132	0.060107	rs10416626	-3.25	rs12979992	 2.58e-03	  3.33	-0.66797	483	  1	lasso	 3.58e-04	2.88e-01	-0.667969	0.504153
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267838.1.wgt.RDat	AC008746.12	19	54949847	54950362	0.306475	rs410852	 2.91	rs6509874	 1.89e-01	 -8.54	-1.42523	457	  7	lasso	 1.83e-01	5.48e-18	 1.436002	0.151002
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267839.1.wgt.RDat	AC020956.3	19	42337740	42340005	0.085917	rs3745938	-2.91	rs3752172	 1.87e-02	  4.16	 0.63178	254	254	blup	 3.02e-02	4.79e-04	 0.173474	0.862279
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267852.1.wgt.RDat	CTB-133G6.2	19	 7455408	 7459925	0.050233	rs565989	 3.80	rs11465396	 1.28e-03	  3.40	 2.04247	416	416	blup	 1.58e-04	3.04e-01	 0.311943	0.755084
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267855.1.wgt.RDat	NDUFA7	19	 8373490	 8386280	0.031379	rs565989	 3.80	rs2241590	 1.23e-02	  3.88	 0.56098	361	  2	lasso	 5.71e-03	7.87e-02	 0.639168	0.522714
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267858.1.wgt.RDat	AC016629.8	19	59070496	59086164	0.011603	NA	   NA	NA	       NA	    NA	      NA	  0	  0	enet	 9.45e-04	2.47e-01	       NA	      NA
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267871.1.wgt.RDat	CTC-444N24.6	19	57778588	57791702	0.148873	rs886336	 2.83	rs7247503	 2.15e-02	 -4.56	 0.01896	507	507	blup	 3.40e-02	2.21e-04	 0.196832	0.843959
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267892.1.wgt.RDat	CTD-2540F13.2	19	39228988	39230503	0.040790	rs4802515	 3.11	rs41465446	 6.53e-03	  3.30	 1.76780	411	  1	lasso	-2.41e-04	3.40e-01	 1.767800	0.077094
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267980.1.wgt.RDat	AC007292.6	19	 4363876	 4364637	0.160856	rs2240702	 3.54	rs34080966	 5.34e-02	 -5.43	-0.15217	378	 19	enet	 9.13e-02	1.98e-09	-0.425759	0.670284
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000267986.1.wgt.RDat	AC130469.2	19	 8646044	 8647599	0.035176	rs2967749	-2.39	rs34367204	 4.75e-02	 -4.53	-0.42683	406	  2	lasso	 2.53e-02	1.28e-03	 0.486850	0.626365
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268001.1.wgt.RDat	CTC-241F20.3	19	48758932	48761456	0.238544	rs8108689	-2.38	rs16981882	 1.59e-01	 -7.87	 2.11934	520	 12	enet	 1.64e-01	3.80e-16	-1.974583	0.048315
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268006.1.wgt.RDat	PTOV1-AS1	19	50342074	50354933	0.032100	rs6509443	 3.78	rs10404778	 3.23e-04	  3.68	-0.34281	348	 20	enet	 1.10e-02	2.45e-02	-1.802336	0.071493
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268027.1.wgt.RDat	AC006129.2	19	42051554	42061832	0.026807	rs3745938	-2.91	rs1820184	 7.33e-03	 -3.50	 0.70759	319	  9	enet	-1.75e-04	3.34e-01	-0.679492	0.496826
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268047.1.wgt.RDat	AC018766.6	19	50356144	50358224	0.042348	rs6509443	 3.78	rs16981492	-2.72e-03	  3.00	 2.39483	350	350	blup	 3.13e-03	1.43e-01	 2.345408	0.019006
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268061.1.wgt.RDat	NAPA-AS1	19	47987539	48004854	0.040425	rs2303107	-5.13	rs698706	-1.59e-03	  3.35	-2.39059	363	  2	enet	 3.05e-03	1.46e-01	-2.446170	0.014438
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268081.1.wgt.RDat	RP11-678G14.2	19	21737442	21752039	0.192940	rs35745398	-2.36	rs8110814	 1.78e-01	  8.34	-0.18000	306	  3	lasso	 1.74e-01	4.03e-17	-0.078883	0.937126
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268087.1.wgt.RDat	CTC-429P9.2	19	16721222	16747342	0.074657	rs8112434	-2.55	rs17029	 1.45e-02	 -3.99	 1.14220	386	  4	lasso	 7.02e-03	5.88e-02	-1.371002	0.170374
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268119.1.wgt.RDat	CTD-2561J22.5	19	21627043	21646710	0.244861	rs35745398	-2.36	rs8112960	 2.23e-01	 -9.33	-0.01896	299	  3	lasso	 2.37e-01	1.69e-23	 0.129288	0.897130
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268164.1.wgt.RDat	CTD-2337J16.1	19	54753289	54753907	0.029046	rs410852	 2.91	rs4806495	-4.72e-04	 -3.02	-0.70218	489	489	blup	 1.04e-03	2.41e-01	 0.467670	0.640020
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268201.1.wgt.RDat	CTD-3138B18.6	19	58778001	58779051	0.010680	rs8102308	 3.66	rs260468	 1.02e-03	  2.70	-0.56000	356	356	blup	 2.63e-03	1.62e-01	 0.971866	0.331117
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268204.1.wgt.RDat	CTD-3214H19.6	19	 7698652	 7701766	0.383466	rs565989	 3.80	rs4804217	 3.00e-01	-10.56	 0.29469	412	  5	lasso	 2.94e-01	9.66e-30	-0.336833	0.736243
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268225.1.wgt.RDat	CTD-2331H12.5	19	53365060	53366119	0.071430	rs10416626	-3.25	rs433377	-1.63e-03	  3.05	 0.90333	468	468	blup	-5.47e-04	3.72e-01	 1.378596	0.168019
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268240.1.wgt.RDat	RP11-678G14.4	19	21770234	21777430	0.309248	rs35745398	-2.36	rs8112960	 2.34e-01	 -9.38	-0.01896	307	  4	lasso	 2.38e-01	1.23e-23	 0.168844	0.865919
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268278.1.wgt.RDat	RP11-420K14.1	19	21820776	21839102	0.147327	rs35745398	-2.36	rs7254018	 1.26e-01	 -6.93	-0.12796	314	  3	lasso	 1.11e-01	3.40e-11	 0.147997	0.882345
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268322.1.wgt.RDat	CTD-3030D20.2	19	21500963	21501521	0.156770	rs35745398	-2.36	rs1781867	 9.67e-02	  6.26	 0.42678	288	  4	lasso	 8.89e-02	3.25e-09	 0.361285	0.717886
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268336.1.wgt.RDat	SIGLEC20P	19	51688161	51694065	0.035571	rs12982823	 3.08	rs8108872	-2.72e-03	 -3.40	 0.49785	637	637	blup	 1.12e-02	2.35e-02	-0.723449	0.469404
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268362.1.wgt.RDat	CTD-2017D11.1	19	24216247	24249711	0.375849	rs11669072	-2.14	rs888315	 4.02e-01	 12.35	 1.15600	169	  8	lasso	 4.27e-01	2.05e-46	 1.129842	0.258543
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268433.1.wgt.RDat	RP11-420K14.2	19	21860352	21861023	0.618900	rs35745398	-2.36	rs7254018	 4.51e-01	-13.03	-0.12796	307	 17	enet	 4.47e-01	3.28e-49	 0.372965	0.709175
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268442.1.wgt.RDat	HAVCR1P1	19	24345172	24346227	0.020103	rs11669072	-2.14	rs11672619	 4.78e-03	 -3.08	-1.92241	140	  2	lasso	 5.77e-03	7.76e-02	 2.392525	0.016733
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268516.1.wgt.RDat	CTD-3138B18.5	19	58768639	58790174	0.068229	rs8102308	 3.66	rs2449632	 3.68e-02	  4.45	-0.83417	351	  4	lasso	 3.56e-02	1.59e-04	-0.821221	0.411520
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268518.1.wgt.RDat	CTD-2545M3.8	19	50990067	50990895	0.131369	rs3745532	 2.92	rs1673028	-4.41e-04	  3.61	-0.50472	443	443	blup	 5.81e-03	7.71e-02	 0.616691	0.537438
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268521.1.wgt.RDat	VN1R83P	19	21472356	21472800	0.064781	rs35745398	-2.36	rs8112960	-2.42e-03	 -3.42	-0.01896	286	  2	enet	 1.61e-03	2.08e-01	-0.028850	0.976984
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268535.1.wgt.RDat	RP11-420K14.3	19	21892324	21892993	0.631894	rs35745398	-2.36	rs6511286	 2.02e-01	  9.45	-0.85507	303	 12	lasso	 3.47e-01	6.28e-36	-0.918937	0.358128
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268555.1.wgt.RDat	RP11-678G14.3	19	21753624	21770124	0.649242	rs35745398	-2.36	rs7254018	 5.35e-01	-14.20	-0.12796	307	  8	enet	 5.55e-01	1.56e-66	 0.324770	0.745355
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268581.1.wgt.RDat	SIGLEC18P	19	51623244	51626222	0.116880	rs12982823	 3.08	rs2569430	-1.87e-03	 -3.94	-0.01456	615	  4	lasso	-2.44e-03	7.45e-01	-0.163664	0.869995
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268583.1.wgt.RDat	CTC-453G23.8	19	48716223	48716411	0.030002	rs8108689	-2.38	rs279448	-2.63e-03	 -3.24	-1.71942	514	 16	enet	 2.43e-03	1.70e-01	 0.480385	0.630954
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268593.1.wgt.RDat	CTD-2611O12.6	19	56218707	56219330	0.017552	rs306503	 2.92	rs2194	-2.55e-03	 -2.83	-0.18056	579	579	blup	 7.43e-04	2.60e-01	-1.184473	0.236226
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268613.1.wgt.RDat	CTD-2620I22.7	19	53638190	53638575	0.077742	rs10416626	-3.25	rs984871	-2.56e-03	 -3.31	-0.08802	487	  2	lasso	-5.61e-04	3.73e-01	-0.195665	0.844872
Whole_Blood	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Whole_Blood/Whole_Blood.ENSG00000268618.1.wgt.RDat	AC092316.1	19	 8614390	 8615023	0.170437	rs2967749	-2.39	rs2303686	 2.47e-03	  4.40	 0.72818	424	 19	enet	 3.56e-02	1.61e-04	 1.446695	0.147982
