PANEL	FILE	ID	CHR	P0	P1	HSQ	BEST.GWAS.ID	BEST.GWAS.Z	EQTL.ID	EQTL.R2	EQTL.Z	EQTL.GWAS.Z	NSNP	NWGT	MODEL	MODELCV.R2	MODELCV.PV	TWAS.Z	TWAS.P
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000261342.1.wgt.RDat	AC006538.1	19	 2727741	 2729325	0.102352	rs2159917	-3.02	rs11667297	 5.33e-02	  4.14	-1.30859	442	  3	lasso	 6.72e-02	6.17e-05	-0.99961	0.317501
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000261754.2.wgt.RDat	CTC-523E23.1	19	35302493	35305249	0.111098	rs1053213	 2.90	rs11673347	-3.10e-04	 -3.69	-0.51724	445	 26	enet	-1.99e-03	4.53e-01	-0.47926	0.631757
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000261770.1.wgt.RDat	CTC-459F4.1	19	28248092	28251757	0.646118	rs6510517	 2.64	rs4239564	 4.09e-01	 10.01	 0.57778	279	 10	lasso	 5.01e-01	8.54e-35	 0.77018	0.441191
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000261824.2.wgt.RDat	LINC00662	19	28175488	28284802	0.247789	rs6510517	 2.64	rs3900417	 3.28e-02	  4.21	-0.04975	289	289	blup	 6.58e-02	7.31e-05	 0.77346	0.439248
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000262484.1.wgt.RDat	CTC-360G5.1	19	39399620	39402798	0.010455	rs4802515	 3.11	rs2163823	-2.97e-03	  2.92	 2.50667	396	396	blup	 1.06e-02	6.95e-02	 2.79291	0.005224
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000263002.3.wgt.RDat	ZNF234	19	44645710	44663156	0.155057	rs1865108	-3.17	rs12609635	 2.22e-02	  4.01	 1.14493	493	493	blup	 9.42e-03	8.10e-02	 0.33039	0.741106
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000263264.1.wgt.RDat	CTB-133G6.1	19	 7413848	 7448271	0.093867	rs4804827	-3.13	rs16990074	-4.44e-03	 -3.25	 1.59083	430	430	blup	 7.09e-03	1.11e-01	 1.53312	0.125246
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000266903.1.wgt.RDat	CTB-171A8.1	19	45135500	45222031	0.275250	rs11668758	 3.46	rs2927438	 8.30e-02	  5.12	 0.84774	435	 22	enet	 2.65e-01	2.10e-16	-0.16273	0.870731
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000266904.1.wgt.RDat	LINC00663	19	19868175	19887232	0.052653	rs16996148	 4.07	rs1560189	 1.01e-01	 -4.89	-0.15491	302	  2	lasso	 9.27e-02	2.65e-06	 0.41601	0.677403
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000266910.1.wgt.RDat	CTC-448F2.6	19	30528330	30529063	0.033231	rs8100439	-2.47	rs12461792	 4.22e-04	 -3.17	-0.48018	425	425	blup	-8.09e-04	3.65e-01	-0.69221	0.488804
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000266912.1.wgt.RDat	CTC-325H20.2	19	 9455460	 9456574	0.040371	rs7247108	-3.12	rs28384491	 2.21e-02	 -3.82	 2.35372	401	  2	lasso	 8.89e-03	8.70e-02	-2.40702	0.016083
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000266916.1.wgt.RDat	CTD-3064H18.1	19	37988063	37997883	0.031121	rs172786	-3.68	rs4452075	-4.87e-05	 -2.94	-1.44238	273	  8	enet	 5.96e-03	1.30e-01	 1.09142	0.275090
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000266927.2.wgt.RDat	AC006273.7	19	  786650	  787037	0.070552	rs3764656	-3.84	rs7260202	 6.31e-02	  4.14	-2.61033	498	 11	enet	 1.38e-02	4.52e-02	-1.25760	0.208538
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000266930.2.wgt.RDat	CTD-2085J24.4	19	33366831	33369327	0.098708	rs10403561	 3.16	rs8107282	 7.86e-02	  4.61	 0.01010	423	  6	enet	 6.85e-02	5.24e-05	 0.06590	0.947456
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000266976.1.wgt.RDat	AC079466.1	19	29097595	29106136	0.188308	rs6510517	 2.64	rs11667383	 1.71e-02	 -4.52	 0.98493	507	 32	enet	 6.13e-02	1.27e-04	-0.66691	0.504833
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267006.1.wgt.RDat	CTC-448F2.4	19	30519648	30520823	0.007727	NA	   NA	NA	       NA	    NA	      NA	  0	  0	lasso	 1.71e-03	2.43e-01	      NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267018.1.wgt.RDat	AC010525.7	19	56207681	56208795	0.057172	rs306503	 2.92	rs17634917	 5.63e-04	  3.29	-1.75519	581	 29	enet	 3.04e-02	5.59e-03	-1.41267	0.157753
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267030.1.wgt.RDat	CTB-50L17.7	19	 4447301	 4448214	0.034784	NA	   NA	NA	       NA	    NA	      NA	  0	  0	lasso	 7.74e-03	1.02e-01	      NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267041.1.wgt.RDat	ZNF850	19	37205285	37263727	0.016173	rs172786	-3.68	rs2967465	 4.06e-03	 -2.96	 0.92715	274	274	blup	 4.80e-03	1.54e-01	-0.36353	0.716208
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267049.1.wgt.RDat	AC002398.13	19	36261653	36261930	0.120492	rs11084831	-2.45	rs807485	 1.13e-02	  3.74	 1.11881	431	431	blup	 5.40e-03	1.41e-01	 2.60007	0.009321
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267053.2.wgt.RDat	CTD-3162L10.1	19	36795482	36803570	0.073613	rs11084831	-2.45	rs12462725	 2.26e-02	 -3.70	 0.50607	311	  2	lasso	 2.30e-02	1.40e-02	 0.19473	0.845602
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267056.2.wgt.RDat	AC005336.4	19	16021392	16022634	0.790155	rs1273530	-3.28	rs12985091	 5.87e-01	-11.33	 2.02000	547	 11	lasso	 6.09e-01	2.38e-46	-1.99498	0.046045
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267058.1.wgt.RDat	RP11-15A1.3	19	44395956	44405957	0.062580	rs1865108	-3.17	rs399098	-2.33e-03	  3.89	 0.75377	466	 12	enet	 1.83e-02	2.54e-02	 1.54005	0.123548
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267082.1.wgt.RDat	CTC-510F12.2	19	11314304	11326844	0.093684	NA	   NA	NA	       NA	    NA	      NA	  0	  0	enet	-2.29e-03	4.79e-01	      NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267100.1.wgt.RDat	ILF3-AS1	19	10762538	10764520	0.218294	rs12720222	 2.52	rs2288904	 2.17e-02	 -3.97	 0.66942	372	372	blup	 4.41e-02	1.04e-03	 0.33462	0.737915
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267106.1.wgt.RDat	C19orf82	19	 9732179	 9756165	0.059974	rs7247108	-3.12	rs17265036	-3.49e-03	 -3.09	 1.16667	362	  2	lasso	-4.23e-03	7.75e-01	-1.13938	0.254546
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267107.2.wgt.RDat	AC011526.1	19	41960074	42006559	0.301901	rs3745938	-2.91	rs2191139	 2.41e-01	 -7.34	-2.13043	343	  4	lasso	 2.43e-01	5.08e-15	 2.10424	0.035358
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267117.1.wgt.RDat	AC010525.4	19	56205484	56205924	0.202757	rs306503	 2.92	rs310443	 6.82e-02	 -4.27	-0.65224	579	  3	lasso	 5.11e-02	4.41e-04	 0.67006	0.502820
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267119.1.wgt.RDat	RPL10P15	19	 9930817	 9931131	0.006441	rs2217652	-2.96	rs1059849	-4.61e-03	  2.84	 1.75120	358	358	blup	 1.19e-02	5.81e-02	-1.09573	0.273197
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267138.1.wgt.RDat	AC005954.3	19	 3754618	 3756657	0.039242	rs2240702	 3.54	rs17674497	 5.25e-04	 -3.39	-1.45778	351	351	blup	-1.01e-03	3.78e-01	 0.73849	0.460217
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267152.1.wgt.RDat	CTD-2528L19.6	19	38219487	38221544	0.076002	rs17246792	-3.64	rs10426712	 1.25e-04	 -3.43	-0.43069	292	292	blup	 5.41e-03	1.41e-01	 0.40437	0.685941
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267161.1.wgt.RDat	AC005943.5	19	 1573595	 1575474	0.064822	NA	   NA	NA	       NA	    NA	      NA	  0	  0	lasso	-4.41e-04	3.43e-01	      NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267169.1.wgt.RDat	CTB-55O6.12	19	14247991	14282079	0.022268	rs3745454	 2.64	rs6511928	-4.23e-03	 -2.88	 0.01966	304	  1	lasso	 1.32e-02	4.88e-02	-0.01966	0.984318
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267205.1.wgt.RDat	AC005954.4	19	 3755337	 3756449	0.075588	rs2240702	 3.54	rs4807535	-4.12e-03	 -3.36	 1.75806	353	 19	enet	 7.90e-03	9.96e-02	-1.28082	0.200256
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267243.1.wgt.RDat	AC005307.3	19	28926295	29218684	0.156122	rs221764	-2.25	rs2108771	 6.86e-02	  4.46	-0.83582	485	  3	lasso	 5.41e-02	3.04e-04	-0.93943	0.347509
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267244.1.wgt.RDat	CTB-31O20.4	19	 1822088	 1824542	0.126833	rs11878864	 2.97	rs11882337	 4.38e-02	  4.02	-0.55556	384	  3	lasso	 1.95e-02	2.17e-02	-0.15822	0.874282
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267254.1.wgt.RDat	CTD-2162K18.5	19	37288420	37319017	0.047987	rs172786	-3.68	rs10421461	 6.40e-04	  3.15	 0.76864	274	  4	lasso	-1.40e-03	4.05e-01	 0.20574	0.836995
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267260.1.wgt.RDat	CTD-2162K18.4	19	37264055	37267980	0.094723	rs172786	-3.68	rs1726703	 9.13e-02	 -4.85	 0.68182	274	  5	enet	 5.14e-02	4.27e-04	-1.13903	0.254689
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267265.1.wgt.RDat	CTC-550B14.7	19	55517561	55559413	0.041784	rs34521018	 2.89	rs10407012	-3.50e-03	  3.16	 1.20973	472	  2	lasso	 3.63e-03	1.82e-01	 0.96890	0.332595
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267277.1.wgt.RDat	CTD-2342J14.6	19	11478799	11485611	0.061224	rs8105461	-2.78	rs28440978	-4.01e-03	  3.04	-1.40686	400	 11	enet	 8.38e-03	9.33e-02	-0.75679	0.449174
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267283.1.wgt.RDat	AC005306.3	19	 1989400	 1990369	0.265184	rs11878864	 2.97	rs7253456	 5.97e-04	  3.60	 0.01329	386	386	blup	 6.99e-02	4.43e-05	 0.45882	0.646363
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267296.2.wgt.RDat	CEBPA-AS1	19	33793763	33795941	0.026657	rs4362488	-3.16	rs17529595	-3.41e-03	  2.96	 1.64368	469	  1	lasso	 8.79e-03	8.82e-02	 1.64368	0.100242
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267383.2.wgt.RDat	CTC-260E6.6	19	20261170	20432114	0.066951	rs11085286	 3.08	rs1725922	-3.06e-03	  3.33	 0.80427	214	 14	enet	 2.18e-03	2.26e-01	-0.65349	0.513439
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267387.1.wgt.RDat	CTD-2240E14.4	19	10199708	10201053	0.030716	NA	   NA	NA	       NA	    NA	      NA	  0	  0	lasso	 3.69e-04	3.00e-01	      NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267395.1.wgt.RDat	AC074212.6	19	46271054	46275762	0.107063	rs7252175	 3.32	rs7260651	-1.30e-03	 -2.78	-1.64500	390	390	blup	 1.29e-02	5.11e-02	 1.96113	0.049864
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267419.1.wgt.RDat	CTC-559E9.6	19	19887411	19945736	0.246900	rs16996148	 4.07	rs2878398	 7.80e-02	  5.39	 0.75403	302	  5	lasso	 5.36e-02	3.23e-04	 1.11647	0.264221
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267439.1.wgt.RDat	AC002398.11	19	36237958	36243987	0.099634	rs11084831	-2.45	rs3848662	 7.13e-02	  4.46	 0.10989	432	 10	enet	 6.64e-02	6.81e-05	-0.82441	0.409708
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267454.1.wgt.RDat	ZNF582-AS1	19	56905025	56910541	0.223790	rs12609033	 3.05	rs10412218	 9.94e-02	 -5.27	 0.95067	533	533	blup	 7.19e-02	3.46e-05	-0.38564	0.699764
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267470.1.wgt.RDat	ZNF571-AS1	19	38040435	38078249	0.012944	NA	   NA	NA	       NA	    NA	      NA	  0	  0	enet	 3.68e-03	1.81e-01	      NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267474.1.wgt.RDat	CTC-548K16.6	19	14569213	14570178	0.030538	NA	   NA	NA	       NA	    NA	      NA	  0	  0	lasso	 5.09e-03	1.47e-01	      NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267475.1.wgt.RDat	CTD-2538C1.2	19	33177995	33182656	0.047379	NA	   NA	NA	       NA	    NA	      NA	  0	  0	enet	 1.19e-02	5.80e-02	      NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267481.1.wgt.RDat	CTC-559E9.5	19	19899564	19901340	0.057487	NA	   NA	NA	       NA	    NA	      NA	  0	  0	enet	 8.91e-03	8.68e-02	      NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267500.1.wgt.RDat	CTD-2006C1.6	19	11759179	11763692	0.120708	rs8105461	-2.78	rs10403331	 6.25e-02	 -4.61	-0.44872	357	  9	enet	 4.92e-02	5.56e-04	 0.35896	0.719626
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267508.1.wgt.RDat	ZNF285	19	44886459	44905774	0.156702	rs8111388	 3.00	rs13344893	-1.39e-03	  3.04	 0.36735	461	  2	lasso	-2.46e-03	4.96e-01	 0.36746	0.713277
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267530.2.wgt.RDat	AC006273.5	19	  782755	  785080	0.000891	rs3764656	-3.84	rs6510945	-3.39e-03	  3.38	-0.14551	496	  1	lasso	 2.75e-03	2.07e-01	-0.14551	0.884307
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267534.1.wgt.RDat	S1PR2	19	10334520	10335623	0.107066	rs12720222	 2.52	rs3745597	-4.55e-03	 -3.32	 1.87678	374	 13	enet	 3.03e-03	1.99e-01	-1.73022	0.083592
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267565.1.wgt.RDat	CTC-559E9.8	19	20006280	20006656	0.043318	rs16996148	 4.07	rs4389259	 2.22e-02	 -3.44	 2.46038	300	300	blup	-2.95e-05	3.20e-01	-2.67772	0.007413
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267571.1.wgt.RDat	AC104532.4	19	 5911589	 5911717	0.009541	rs10403489	 2.58	rs4807828	 4.61e-02	  3.38	 0.53731	385	  1	lasso	 6.15e-03	1.27e-01	 0.53731	0.591051
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267575.2.wgt.RDat	CTC-459F4.3	19	28284371	28409771	0.031143	rs6510517	 2.64	rs2002929	-4.19e-03	 -2.93	 1.05419	289	  1	lasso	 5.03e-03	1.48e-01	-1.05419	0.291796
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267594.5.wgt.RDat	CYP4F24P	19	15871051	15890719	0.677353	rs1273530	-3.28	rs10518253	 6.03e-01	 11.66	 0.07000	532	  5	lasso	 6.15e-01	4.22e-47	 0.11464	0.908734
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267605.1.wgt.RDat	CTD-3220F14.1	19	37756841	37762420	0.110694	rs172786	-3.68	rs12461941	 1.89e-02	  3.47	-0.14449	280	  6	lasso	 1.10e-02	6.57e-02	 0.04168	0.966751
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267612.1.wgt.RDat	CTD-3116E22.7	19	 9841529	 9842619	0.013350	rs7247108	-3.12	rs6511401	 8.99e-03	  3.07	-0.61317	347	  2	lasso	 1.27e-02	5.24e-02	-0.72984	0.465487
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267640.1.wgt.RDat	CTD-2554C21.2	19	38307999	38317278	0.027338	rs17246792	-3.64	rs12460230	-2.47e-03	 -3.25	-0.32548	325	  5	lasso	-1.28e-03	3.96e-01	 0.67053	0.502520
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267649.1.wgt.RDat	CTD-2587H24.10	19	55728028	55732984	0.144693	rs34521018	 2.89	rs2288519	 2.43e-02	 -3.80	-1.35922	437	 18	enet	 3.95e-02	1.82e-03	 0.98247	0.325866
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267673.2.wgt.RDat	FDX1L	19	10420721	10426691	0.029242	rs12720222	 2.52	rs5030390	-3.76e-03	 -3.16	-0.72351	394	  1	lasso	 4.44e-02	9.97e-04	 0.72351	0.469364
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267682.1.wgt.RDat	CTD-3220F14.2	19	37828138	37828645	0.038176	rs172786	-3.68	rs11672440	-4.49e-03	 -2.65	 0.86989	291	291	blup	-1.84e-03	4.40e-01	-0.68178	0.495375
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267689.1.wgt.RDat	AC010525.5	19	56217344	56217538	0.009555	NA	   NA	NA	       NA	    NA	      NA	  0	  0	lasso	 4.31e-05	3.16e-01	      NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267751.1.wgt.RDat	AC009005.2	19	  567212	  572215	0.130261	rs3764656	-3.84	rs28915400	 2.79e-02	 -4.15	 2.16944	428	  2	lasso	 6.04e-03	1.29e-01	-2.14414	0.032022
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267757.1.wgt.RDat	AC006132.1	19	46144752	46146098	0.565160	rs7252175	 3.32	rs2286756	 5.19e-01	 10.67	 1.81731	376	  1	lasso	 5.12e-01	7.07e-36	 1.81731	0.069170
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267767.2.wgt.RDat	CTC-523E23.4	19	35279486	35323773	0.032484	rs1053213	 2.90	rs498342	 1.20e-02	 -3.09	 1.39301	444	444	blup	 5.95e-03	1.30e-01	-3.46741	0.000526
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267769.1.wgt.RDat	CTB-50L17.9	19	 4454791	 4455217	0.326990	rs2240702	 3.54	rs34080966	 3.28e-01	 -8.52	-0.15217	394	  3	lasso	 3.13e-01	1.15e-19	 0.12647	0.899363
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267796.3.wgt.RDat	LIN37	19	36239262	36245420	0.087646	rs11084831	-2.45	rs12459634	 8.03e-02	  4.62	-0.36803	436	  2	lasso	 5.47e-02	2.85e-04	-0.36472	0.715323
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267808.1.wgt.RDat	AC018755.17	19	52102542	52103723	0.050603	NA	   NA	NA	       NA	    NA	      NA	  0	  0	enet	 3.85e-03	1.76e-01	      NA	      NA
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267809.1.wgt.RDat	NDUFV2P1	19	53727226	53728132	0.008124	rs10416626	-3.25	rs17207187	 2.54e-02	 -3.47	-0.69970	483	  1	lasso	 3.37e-02	3.74e-03	 0.69970	0.484115
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267838.1.wgt.RDat	AC008746.12	19	54949847	54950362	0.282180	rs410852	 2.91	rs28377489	 1.19e-01	 -5.58	-1.34884	457	  5	lasso	 9.51e-02	1.95e-06	 1.32967	0.183626
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267855.1.wgt.RDat	NDUFA7	19	 8373490	 8386280	0.078233	rs565989	 3.80	rs3760680	-4.33e-03	 -3.01	 0.41951	361	  6	enet	 3.93e-03	1.74e-01	-1.23491	0.216866
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267871.1.wgt.RDat	CTC-444N24.6	19	57778588	57791702	0.132864	rs886336	 2.83	rs11669820	 5.80e-02	  4.12	-0.36779	507	507	blup	 2.27e-02	1.45e-02	 0.73498	0.462350
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267892.1.wgt.RDat	CTD-2540F13.2	19	39228988	39230503	0.281768	rs4802515	 3.11	rs888994	 4.00e-02	 -4.33	 2.10000	411	411	blup	 7.57e-02	2.17e-05	-1.38278	0.166732
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267904.1.wgt.RDat	CTC-429P9.5	19	16750778	16751479	0.133952	rs8099879	-3.27	rs8101084	 2.24e-02	 -3.88	 1.39542	380	  2	lasso	 2.41e-02	1.22e-02	-1.37953	0.167730
Pancreas	/dcl01/chatterj/data/diptavo/fusion_twas-master/WEIGHTS/WEIGHTS//Pancreas/Pancreas.ENSG00000267934.1.wgt.RDat	CTB-176F20.3	19	23506770	23511903	0.301707	rs4327177	 2.98	rs295416	 1.93e-02	  4.65	 1.34222	238	 28	enet	 1.17e-01	1.21e-07	 0.73699	0.461129
